Year,GNI (current US$),"GNI per capita, PPP (current international $)","Life expectancy at birth, total (years)","GNI per capita, PPP (constant 2017 international $)","Primary education, duration (years)","Preprimary education, duration (years)","Secondary education, duration (years)","Population, total",Expected Years of Schooling,GNI per capital,Life Expectancy Index,Education Index,Income Index,Human Development Index
2002-06-01,796452335190.5858,30750.833333333332,79.60916666666667,41542.5225,6.0,6.0,6.0,31478391.083333332,22.0,25292.86982579828,0.9170641025641025,1.2222222222222223,0.83536340998888,0.9782882707272892
2002-07-01,807461402878.675,30865.0,79.625,41574.035,6.0,6.0,6.0,31502053.5,22.0,25623.09475363478,0.9173076923076924,1.2222222222222223,0.8373140779014795,0.9791353370668987
2002-08-01,818470470566.7642,30979.166666666668,79.64083333333333,41605.5475,6.0,6.0,6.0,31525715.916666668,22.0,25953.319681471286,0.9175512820512821,1.2222222222222223,0.839264745814079,0.9799824034065083
2002-09-01,829479538254.8533,31093.333333333332,79.65666666666667,41637.06,6.0,6.0,6.0,31549378.333333332,22.0,26283.54460930779,0.9177948717948718,1.2222222222222223,0.8412154137266783,0.980829469746118
2002-10-01,840488605942.9425,31207.5,79.6725,41668.5725,6.0,6.0,6.0,31573040.75,22.0,26613.769537144293,0.9180384615384616,1.2222222222222223,0.8431660816392776,0.9816765360857276
2002-11-01,851497673631.0316,31321.666666666668,79.68833333333333,41700.085,6.0,6.0,6.0,31596703.166666668,22.0,26943.9944649808,0.9182820512820513,1.2222222222222223,0.8451167495518771,0.9825236024253372
2002-12-01,862506741319.1208,31435.833333333332,79.70416666666667,41731.5975,6.0,6.0,6.0,31620365.583333332,22.0,27274.2193928173,0.918525641025641,1.2222222222222223,0.8470674174644766,0.9833706687649468
2003-01-01,873515809007.21,31550.0,79.72,41763.11,6.0,6.0,6.0,31644028.0,22.0,27604.444320653805,0.9187692307692308,1.2222222222222223,0.8490180853770759,0.9842177351045565
2003-02-01,884436698866.3966,31686.666666666668,79.74249999999999,41846.9525,6.0,6.0,6.0,31668746.916666668,22.0,27924.993097765444,0.9191153846153847,1.2222222222222223,0.8506602491897145,0.9849718091194896
2003-03-01,895357588725.5833,31823.333333333332,79.765,41930.795,6.0,6.0,6.0,31693465.833333332,22.0,28245.541874877086,0.9194615384615384,1.2222222222222223,0.852302413002353,0.9857258831344226
2003-04-01,906278478584.77,31960.0,79.7875,42014.6375,6.0,6.0,6.0,31718184.75,22.0,28566.090651988725,0.9198076923076923,1.2222222222222223,0.8539445768149916,0.9864799571493557
2003-05-01,917199368443.9567,32096.666666666668,79.81,42098.48,6.0,6.0,6.0,31742903.666666668,22.0,28886.639429100363,0.9201538461538461,1.2222222222222223,0.8555867406276302,0.9872340311642887
2003-06-01,928120258303.1433,32233.333333333332,79.8325,42182.3225,6.0,6.0,6.0,31767622.583333332,22.0,29207.188206212006,0.9205,1.2222222222222223,0.8572289044402687,0.9879881051792218
2003-07-01,939041148162.33,32370.0,79.85499999999999,42266.165,6.0,6.0,6.0,31792341.5,22.0,29527.736983323644,0.9208461538461539,1.2222222222222223,0.8588710682529073,0.9887421791941549
2003-08-01,949962038021.5166,32506.666666666668,79.8775,42350.0075,6.0,6.0,6.0,31817060.416666668,22.0,29848.285760435283,0.9211923076923076,1.2222222222222223,0.8605132320655459,0.9894962532090879
2003-09-01,960882927880.7032,32643.333333333332,79.89999999999999,42433.85,6.0,6.0,6.0,31841779.333333332,22.0,30168.834537546925,0.9215384615384615,1.2222222222222223,0.8621553958781843,0.990250327224021
2003-10-01,971803817739.8899,32780.0,79.9225,42517.692500000005,6.0,6.0,6.0,31866498.25,22.0,30489.383314658564,0.9218846153846153,1.2222222222222223,0.863797559690823,0.991004401238954
2003-11-01,982724707599.0767,32916.666666666664,79.945,42601.535,6.0,6.0,6.0,31891217.166666668,22.0,30809.932091770203,0.9222307692307692,1.2222222222222223,0.8654397235034615,0.991758475253887
2003-12-01,993645597458.2633,33053.333333333336,79.9675,42685.3775,6.0,6.0,6.0,31915936.083333332,22.0,31130.480868881845,0.922576923076923,1.2222222222222223,0.8670818873161,0.99251254926882
2004-01-01,1004566487317.45,33190.0,79.99,42769.22,6.0,6.0,6.0,31940655.0,22.0,31451.029645993483,0.9229230769230768,1.2222222222222223,0.8687240511287386,0.9932666232837531
2004-02-01,1016613946377.575,33389.166666666664,80.0,42852.0025,6.0,6.0,6.0,31965913.166666668,22.0,31800.029457258883,0.923076923076923,1.2222222222222223,0.8702976690542007,0.9939176188458103
2004-03-01,1028661405437.7,33588.333333333336,80.00999999999999,42934.785,6.0,6.0,6.0,31991171.333333332,22.0,32149.029268524286,0.9232307692307692,1.2222222222222223,0.8718712869796628,0.9945686144078674
2004-04-01,1040708864497.825,33787.5,80.02,43017.567500000005,6.0,6.0,6.0,32016429.5,22.0,32498.02907978969,0.9233846153846154,1.2222222222222223,0.8734449049051248,0.9952196099699245
2004-05-01,1052756323557.95,33986.666666666664,80.03,43100.35,6.0,6.0,6.0,32041687.666666668,22.0,32847.02889105509,0.9235384615384615,1.2222222222222223,0.8750185228305869,0.9958706055319816
2004-06-01,1064803782618.075,34185.833333333336,80.03999999999999,43183.1325,6.0,6.0,6.0,32066945.833333332,22.0,33196.02870232049,0.9236923076923077,1.2222222222222223,0.876592140756049,0.9965216010940388
2004-07-01,1076851241678.2,34385.0,80.05,43265.915,6.0,6.0,6.0,32092204.0,22.0,33545.02851358589,0.9238461538461538,1.2222222222222223,0.878165758681511,0.9971725966560958
2004-08-01,1088898700738.325,34584.166666666664,80.06,43348.6975,6.0,6.0,6.0,32117462.166666668,22.0,33894.02832485129,0.9239999999999999,1.2222222222222223,0.879739376606973,0.997823592218153
2004-09-01,1100946159798.45,34783.333333333336,80.07,43431.48,6.0,6.0,6.0,32142720.333333332,22.0,34243.02813611669,0.9241538461538461,1.2222222222222223,0.8813129945324351,0.9984745877802101
2004-10-01,1112993618858.575,34982.5,80.08,43514.2625,6.0,6.0,6.0,32167978.5,22.0,34592.02794738209,0.9243076923076923,1.2222222222222223,0.8828866124578971,0.9991255833422672
2004-11-01,1125041077918.7,35181.666666666664,80.09,43597.045,6.0,6.0,6.0,32193236.666666668,22.0,34941.0277586475,0.9244615384615384,1.2222222222222223,0.8844602303833592,0.9997765789043244
2004-12-01,1137088536978.825,35380.833333333336,80.1,43679.8275,6.0,6.0,6.0,32218494.833333332,22.0,35290.0275699129,0.9246153846153846,1.2222222222222223,0.8860338483088213,1.0004275744663815
2005-01-01,1149135996038.95,35580.0,80.11,43762.61,6.0,6.0,6.0,32243753.0,22.0,35639.0273811783,0.9247692307692308,1.2222222222222223,0.8876074662342833,1.0010785700284386
